4.812000000476837158e+02
3.963200000047683716e+03
4.357500000000000000e+03
5.927000000000000000e+03
2.837200000047683716e+03
4.981000000000000000e+03
2.710000000000000000e+03
7.698150000000000000e+04
2.540000000000000000e+02
2.095000000000000000e+02
9.416666650772094727e+01
2.277200000000000000e+04
1.902500000000000000e+03
7.038000000000000000e+03
9.500000000000000000e+01
2.874545454978942871e+02
1.904900000000000000e+04
6.207593750000000000e+03
8.710000000000000000e+02
3.548550000000000000e+04
1.572000000476837158e+02
1.240000000000000000e+02
5.686363635063171387e+02
1.614500000000000000e+03
7.963435000000000000e+05
3.156150000000000000e+04
5.121399999856948853e+03
2.593500000000000000e+03
2.475000000000000000e+02
8.700000000000000000e+02
7.050000000000000000e+01
4.984250000000000000e+04
1.780000000000000000e+02
3.137857142925262451e+03
2.420800000000000000e+04
7.236399999856948853e+03
7.373000000000000000e+03
7.536666667461395264e+02
2.046400000000000000e+04
6.275000000000000000e+02
5.804500000000000000e+03
4.720917808055877686e+03
2.016456944441795349e+04
1.322455882334709167e+04
5.618472727274894714e+04
1.682500000000000000e+03
7.430000000000000000e+02
8.725000000000000000e+01
1.487250000000000000e+03
1.021405000019073486e+04
1.356000000000000000e+03
1.336600000143051147e+03
5.661500000000000000e+03
7.230000000000000000e+02
2.162500000000000000e+03
2.090666666746139526e+03
6.985000000000000000e+02
3.039289473772048950e+03
6.407700000000000000e+04
1.842000000000000000e+03
9.200000000000000000e+01
2.360000000000000000e+02
1.710000000000000000e+02
9.650000000000000000e+01
6.301500000000000000e+03
6.800000000000000000e+01
4.075999999046325684e+02
6.650000000000000000e+01
4.100000000000000000e+02
1.055000000000000000e+02
9.650000000000000000e+01
2.630000000000000000e+02
1.843000000000000000e+03
9.089333333492279053e+03
1.230205000000000000e+05
2.820200000000000000e+04
3.246650000000000000e+04
2.368750000000000000e+03
1.255000000000000000e+02
2.544250000000000000e+04
1.392550000000000000e+04
6.351250000000000000e+03
2.061500000000000000e+04
1.825500000000000000e+03
1.924750000000000000e+03
1.687860000000000000e+05
2.229500000000000000e+03
1.505650000000000000e+04
1.079857142853736877e+04
1.388000000000000000e+03
6.780000000000000000e+02
3.159300000000000000e+04
3.411950000000000000e+04
1.397850000000000000e+04
1.545000000000000000e+02
9.862000000000000000e+03
2.188500000000000000e+04
3.777500000000000000e+02
2.636666665077209473e+02
1.396400000000000000e+04
1.060125000000000000e+04
8.333500000000000000e+03
6.232299999952316284e+03
1.324125000000000000e+04
1.287950000000000000e+04
9.850000000000000000e+01
9.230666666746139526e+03
1.982166666674613953e+04
2.651500000000000000e+04
1.038000000000000000e+03
1.003666666746139526e+03
1.930000000000000000e+02
1.180950000000000000e+04
4.662000000476837158e+02
6.210000000000000000e+02
2.459399999856948853e+03
4.493000000000000000e+03
9.550000000000000000e+02
5.695000000000000000e+02
5.077500000000000000e+03
7.754950000000000000e+04
1.753130000000000000e+05
1.908799999952316284e+03
5.269000000000000000e+03
4.990000000000000000e+03
7.176500000000000000e+03
2.952966666674613953e+04
2.774650000000000000e+04
1.589270000000000000e+05
5.857500000000000000e+02
1.066666667461395264e+02
3.348000000000000000e+03
9.450000000000000000e+01
4.063600000143051147e+03
1.550909090042114258e+02
2.515000000000000000e+02
2.328850000000000000e+04
2.446133333325386047e+04
2.393350000000000000e+04
2.020000000000000000e+02
2.091700000000000000e+04
4.138000000000000000e+03
3.559000000000000000e+03
2.274125000000000000e+03
5.355000000000000000e+03
2.411185714292526245e+04
5.991000000000000000e+03
7.407500000000000000e+03
